1.0,2.0,1.0,2.0,1.0,5.0,5.0,4.0,1.0,2.0,5.0,0.0,-0.68825525,-3.6920762,6.2570586,-4.223683,5.5387053,-5.053484,3.6226099,-1.6106956
1.0,2.0,0.0,2.0,10.0,3.0,-1.0,8.0,10.0,0.0,-1.0,0.0,0.07005407,1.8246638,-1.8069476,10.996339,3.1018708,-0.8980156,-1.5312018,-10.326524
2.0,2.0,2.0,2.0,6.0,8.0,1.0,8.0,-1.0,2.0,-1.0,-1.0,2.2670224,1.569834,2.399925,0.31527397,0.7242344,0.63575536,0.59856594,0.6022413
2.0,2.0,1.0,0.0,7.0,12.0,10.0,-1.0,3.0,1.0,10.0,-1.0,-0.17582874,-2.336812,1.4013557,-1.6753298,-2.8404462,2.0453222,1.5107341,-1.8041594
2.0,2.0,2.0,2.0,8.0,5.0,7.0,10.0,1.0,0.0,0.0,0.0,-0.23565555,-0.6859202,-0.13340291,0.21940804,0.75135785,0.65320134,0.6137737,0.6276286
2.0,2.0,2.0,2.0,6.0,9.0,12.0,3.0,1.0,-1.0,0.0,0.0,3.851964,-2.8723438,-2.0081916,-4.4920087,-3.3468451,-3.1381712,-0.82028365,-3.8396735
2.0,2.0,0.0,0.0,8.0,10.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-3.8706605,-4.3489623,-0.9842273,-0.91463727,0.48643783,-1.8517749,-1.5455258,-1.5329005
2.0,2.0,1.0,0.0,6.0,8.0,6.0,-1.0,-2.0,4.0,6.0,-1.0,-1.9301811,-1.4029149,-0.43763807,-1.8070914,4.260855,5.7625155,-0.6940597,-1.7098519
2.0,2.0,2.0,2.0,7.0,6.0,9.0,3.0,1.0,1.0,0.0,0.0,4.7137704,2.6897907,0.4762582,0.8874582,0.52786845,0.43311095,0.38100567,0.35325202
2.0,2.0,2.0,2.0,1.0,5.0,3.0,8.0,-1.0,1.0,-1.0,0.0,0.7348541,0.24686036,1.010222,1.2525783,1.4361191,1.3409979,1.274428,1.2444303
2.0,2.0,2.0,2.0,9.0,10.0,8.0,11.0,2.0,0.0,0.0,0.0,1.3628317,3.4208248,-1.4676535,-2.9309645,-0.673427,-0.64712,-0.5813863,-0.49258414
2.0,2.0,1.0,1.0,9.0,5.0,5.0,5.0,1.0,-2.0,5.0,5.0,-0.25638,0.929368,-0.64422804,-0.22748703,-4.5139194,-1.1696228,-1.0430901,-0.8148023
1.0,2.0,2.0,2.0,12.0,7.0,10.0,6.0,12.0,1.0,0.0,0.0,-1.5271558,-0.13214037,5.9765944,5.0843554,-3.845717,2.3748903,-2.0787163,1.4110657
1.0,1.0,0.0,2.0,8.0,8.0,-1.0,5.0,8.0,8.0,-1.0,0.0,23.890095,24.802881,-1.2928531,6.785585,-4.0653415,-4.016588,-1.9108655,1.1843626
2.0,2.0,2.0,2.0,7.0,7.0,3.0,4.0,2.0,-1.0,0.0,0.0,2.193307,1.4336356,0.26868722,0.6509162,0.6089654,0.57979816,0.56572425,0.5669294
2.0,2.0,2.0,2.0,13.0,9.0,3.0,7.0,5.0,2.0,0.0,0.0,3.4701703,1.6716477,0.42922276,-0.19130728,-0.9749124,-0.89867723,2.7856839,0.9241524
2.0,1.0,0.0,1.0,12.0,3.0,-1.0,1.0,-2.0,3.0,-1.0,1.0,-0.67393166,1.6515186,-1.6288447,-0.142221,0.31546512,6.835917,-1.6444741,-7.9639926
2.0,2.0,1.0,1.0,5.0,6.0,6.0,8.0,-1.0,0.0,6.0,8.0,2.094552,1.5272477,-0.11880812,0.4634743,0.21732418,0.20213902,0.17368433,0.13426152
2.0,2.0,1.0,2.0,7.0,5.0,10.0,5.0,0.0,2.0,10.0,0.0,1.1944891,2.4317982,0.9606682,2.376651,-0.96946794,-0.7215478,0.5305771,-0.45642573
2.0,2.0,2.0,0.0,3.0,3.0,2.0,-1.0,0.0,1.0,0.0,-1.0,-3.0586076,-2.827845,-1.721126,-1.6436425,1.6851274,2.1893153,1.6301929,-1.844866
1.0,1.0,1.0,1.0,4.0,8.0,5.0,3.0,4.0,8.0,5.0,3.0,7.8164163,12.154246,-5.0298862,-3.4910705,-1.7165008,-0.17510585,4.371662,2.0802252
1.0,1.0,1.0,2.0,3.0,5.0,10.0,10.0,3.0,5.0,10.0,0.0,15.226328,12.21663,-8.935415,3.9337547,-0.010650167,4.087731,-2.8635533,7.99333
2.0,2.0,2.0,2.0,9.0,9.0,10.0,5.0,0.0,0.0,7.0,0.0,0.8667952,-0.16476206,-1.5929117,-1.1490046,0.8964828,0.8677089,0.8319382,0.785233
2.0,2.0,2.0,2.0,7.0,6.0,7.0,5.0,0.0,1.0,-1.0,-1.0,0.14107953,-0.4742492,-0.09339389,0.25603923,0.4867646,0.42033878,0.3878092,0.38414007
1.0,1.0,1.0,1.0,12.0,9.0,11.0,5.0,12.0,9.0,11.0,5.0,-13.024729,5.354268,2.043118,4.707166,-5.510647,-0.37278873,-5.51804,1.8651159
2.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,-1.0093681,-1.6657338,-1.2064862,-0.55433506,-1.1282568,-1.0352818,-0.9280262,-0.8374778
2.0,2.0,2.0,2.0,6.0,6.0,4.0,9.0,-2.0,-7.0,0.0,0.0,1.6245854,1.8378439,1.850506,-4.2265534,5.748208,2.7093246,0.97687906,7.391447
1.0,1.0,1.0,2.0,11.0,11.0,9.0,6.0,11.0,11.0,9.0,0.0,-1.1343074,-5.386742,-4.7976193,1.6661998,3.974535,2.659301,2.5372314,5.2780023
2.0,2.0,2.0,2.0,5.0,4.0,12.0,4.0,-2.0,0.0,1.0,0.0,-2.5354939,-0.5111044,-0.45122105,0.07402347,-1.7763965,-1.5263658,-1.3564701,-1.1482172
2.0,2.0,2.0,2.0,5.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,-1.7484093,-1.9125223,-0.693948,-0.14382793,1.9255638,1.6726075,1.4692757,1.325172
2.0,2.0,2.0,2.0,5.0,6.0,10.0,5.0,1.0,1.0,-1.0,0.0,1.1907965,-0.9183827,0.3721484,0.52300537,1.6321597,1.5783215,1.5637405,1.5749136
2.0,2.0,2.0,2.0,9.0,6.0,7.0,4.0,3.0,0.0,-1.0,0.0,0.20629768,-0.4863637,-1.4953859,-0.80205923,0.7518343,0.60162544,0.5132873,0.4778799
2.0,2.0,1.0,1.0,7.0,5.0,5.0,6.0,0.0,-1.0,5.0,6.0,0.9444236,1.6287411,-0.27738228,0.118406534,0.9629309,0.93420845,0.88987976,0.8185773
2.0,2.0,2.0,2.0,8.0,8.0,10.0,6.0,1.0,-5.0,0.0,0.0,-0.053425197,4.699465,4.015385,2.465092,0.26569265,0.2236042,2.1732514,0.15202875
2.0,1.0,0.0,1.0,10.0,1.0,-1.0,8.0,1.0,1.0,-1.0,8.0,-0.46914124,2.5266092,-1.803059,3.1360376,3.363344,-1.8358159,-1.6787722,0.92135626
2.0,2.0,2.0,2.0,6.0,5.0,5.0,4.0,-1.0,0.0,0.0,0.0,2.676278,3.18542,3.9092877,3.868959,-0.44630224,-0.4374771,2.375221,2.1603029
2.0,2.0,2.0,2.0,4.0,7.0,9.0,8.0,0.0,1.0,0.0,0.0,-0.77646196,-2.7246494,-1.6284451,-2.2930353,-1.0374265,-0.89607424,1.3601065,1.1653278
2.0,2.0,2.0,2.0,4.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,-2.4124608,-1.2664957,-0.5604758,-0.33105525,1.4114485,1.3712487,1.330991,1.2860886
2.0,2.0,2.0,2.0,7.0,5.0,1.0,6.0,0.0,0.0,-1.0,-1.0,2.065901,4.304105,4.6307783,4.396745,1.9068276,1.6380893,1.382319,-0.6818243
2.0,2.0,2.0,2.0,7.0,4.0,7.0,2.0,0.0,0.0,0.0,-1.0,0.72786874,0.3073742,0.16582908,-0.3687531,1.1584799,0.8894502,0.69739467,1.8479394
2.0,2.0,2.0,2.0,6.0,11.0,9.0,12.0,0.0,-1.0,0.0,0.0,-4.6252613,0.9335765,2.0245357,2.2145646,-1.2072668,-1.1809123,-1.1102,-1.0019469
2.0,2.0,1.0,1.0,7.0,8.0,4.0,12.0,0.0,-1.0,4.0,12.0,-2.8977172,-2.6180308,-0.6681313,-2.218253,-2.176207,4.217121,5.3052535,0.7761274
2.0,2.0,2.0,2.0,7.0,7.0,4.0,5.0,-1.0,1.0,0.0,0.0,-0.9157578,-0.59734577,-0.5956896,-0.06361839,1.5392656,-2.1355114,-1.8917915,-1.6394951
1.0,2.0,1.0,1.0,13.0,4.0,10.0,3.0,13.0,-3.0,10.0,3.0,-2.3807037,-3.2160218,-3.6784494,-0.9310869,-6.5994215,-3.3575625,1.4751741,0.36738017
2.0,2.0,2.0,2.0,7.0,12.0,8.0,5.0,0.0,5.0,0.0,0.0,-0.73629856,-0.5135772,-0.66026634,-0.10469485,0.3983755,0.37010324,0.33710173,0.29837525
2.0,1.0,2.0,2.0,10.0,6.0,5.0,3.0,1.0,6.0,0.0,-6.0,-0.7077405,0.89564055,-1.1752877,-0.36488134,0.1371932,0.44922587,1.7097775,1.3803784
1.0,1.0,2.0,2.0,13.0,9.0,3.0,4.0,13.0,9.0,0.0,0.0,-1.461344,0.8634735,-5.975712,-5.157261,10.184751,8.925119,5.8545375,4.733221
2.0,1.0,2.0,0.0,8.0,13.0,4.0,-1.0,4.0,13.0,0.0,-1.0,3.9569542,1.3228835,1.5500171,-1.4534681,4.5876884,2.9565482,6.013975,-1.5940733
2.0,2.0,2.0,2.0,11.0,11.0,6.0,6.0,0.0,3.0,-1.0,0.0,2.997721,2.5383742,1.9510547,1.2915353,-0.11674237,-0.08684006,-0.055810127,-0.027883725
2.0,2.0,2.0,2.0,9.0,9.0,6.0,5.0,0.0,-1.0,0.0,0.0,-1.8214424,-1.5816472,-0.5563744,-0.10370198,1.2936739,1.218183,1.1443202,1.0758568
2.0,2.0,2.0,2.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,3.083993,2.2056587,1.5832956,1.775559,0.9081626,0.82083386,0.7672268,0.7509446
2.0,2.0,2.0,2.0,6.0,7.0,10.0,10.0,1.0,1.0,0.0,4.0,-1.4832591,-1.418467,-1.1862231,-0.51024187,-1.4196801,-1.101193,-1.2365816,-1.0412555
2.0,2.0,2.0,2.0,4.0,11.0,7.0,6.0,0.0,-1.0,1.0,0.0,-2.1465008,-1.615461,-1.9035622,-1.2193886,0.4009658,0.3921654,0.36893794,0.33181146
1.0,1.0,0.0,2.0,3.0,5.0,-1.0,2.0,3.0,5.0,-1.0,0.0,0.34449038,-0.2448871,-1.8186219,5.059654,-16.951357,-17.614193,-1.9832429,-5.0388803
2.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,2.0967793,1.9481479,2.100003,2.21303,1.8309515,0.55466783,2.1918464,1.7921104
2.0,2.0,0.0,1.0,10.0,7.0,-1.0,8.0,5.0,-1.0,-1.0,8.0,-3.4498124,-2.3419652,-1.7360914,0.9327702,3.9645276,-5.2325826,-1.6442195,-0.7863058
1.0,1.0,0.0,2.0,2.0,3.0,-1.0,6.0,2.0,3.0,-1.0,0.0,29.712833,18.220835,-1.3759676,2.541387,-4.5110064,-2.969476,-1.9286895,3.0331519
2.0,2.0,2.0,2.0,8.0,2.0,6.0,7.0,0.0,-1.0,0.0,0.0,0.014510211,-1.0053698,-0.38860443,-0.07719453,0.3432683,0.3085731,0.2912188,0.2879572
2.0,2.0,1.0,1.0,5.0,13.0,1.0,4.0,2.0,1.0,1.0,4.0,2.7574718,0.17547578,-1.7901452,-0.8249521,-1.3323345,-0.9948734,-2.160462,-1.7460759
2.0,2.0,2.0,2.0,12.0,4.0,7.0,7.0,6.0,-1.0,0.0,0.0,1.116473,0.868981,-1.077066,-0.4956243,-3.6199586,-3.3693092,-3.0405889,-2.6909754
1.0,1.0,2.0,0.0,14.0,3.0,9.0,-1.0,14.0,3.0,0.0,-1.0,15.868485,17.156193,4.0621514,-1.3885891,3.7010517,5.0246854,12.221274,-1.810188
2.0,2.0,2.0,2.0,6.0,8.0,7.0,9.0,0.0,-1.0,1.0,0.0,0.70068884,1.0609653,1.6446496,0.4059119,-0.80521864,-0.6870893,-0.58112746,-0.52361023
1.0,1.0,0.0,2.0,2.0,5.0,-1.0,5.0,2.0,5.0,-1.0,-6.0,-2.2210436,-2.3978882,-1.5540538,2.946925,-2.9721017,-6.9902277,-1.6742289,-4.0175815
2.0,2.0,2.0,2.0,5.0,3.0,7.0,5.0,1.0,-1.0,-1.0,-1.0,-0.25367308,0.3543079,0.26284042,0.7180612,-0.8759064,-0.7852704,-0.64977616,-0.50688463
2.0,2.0,2.0,2.0,6.0,2.0,2.0,11.0,0.0,-4.0,1.0,1.0,1.1372753,0.463046,1.8101864,-0.52020264,0.21685685,0.16972567,0.18283297,0.24214447
1.0,2.0,0.0,2.0,13.0,7.0,-1.0,8.0,13.0,1.0,-1.0,0.0,-1.7096642,2.1868937,-1.5727154,2.6686604,8.608534,3.0308557,-1.5736498,-2.7685032
2.0,2.0,2.0,2.0,6.0,4.0,5.0,7.0,2.0,1.0,0.0,-1.0,3.1531234,0.62931895,-0.042335115,0.09650526,-1.175693,-1.1958477,-1.1932775,-1.1707356
2.0,2.0,2.0,2.0,11.0,5.0,6.0,10.0,1.0,1.0,0.0,0.0,-0.45449132,-0.5466984,-1.4308754,-0.8935504,0.4821844,0.4182744,0.38267186,0.37293357
2.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,-2.0,0.0,0.0,-1.0,-2.4863696,-0.49038544,0.05908987,-1.769274,1.9409969,1.7588316,1.6107926,1.5062928
2.0,2.0,2.0,2.0,6.0,5.0,4.0,6.0,0.0,-1.0,0.0,1.0,-0.91155416,2.4705036,2.5046403,2.711206,2.3228312,2.2783728,2.2143292,2.1260777
2.0,2.0,2.0,2.0,11.0,10.0,11.0,2.0,1.0,0.0,0.0,0.0,-1.0172849,-1.8873519,-0.048528682,-1.8498172,0.91841507,0.83315706,0.76756054,0.72082424
2.0,2.0,1.0,1.0,1.0,1.0,5.0,15.0,0.0,-9.0,5.0,15.0,-0.6743073,1.1699965,2.035638,2.6746545,-3.0914507,-0.5110072,-2.4478989,0.1059809
1.0,1.0,0.0,2.0,6.0,1.0,-1.0,10.0,6.0,1.0,-1.0,0.0,1.0723675,-1.1756212,-1.6876717,3.5277667,8.572811,16.46828,-1.5197543,4.657264
1.0,2.0,2.0,2.0,7.0,10.0,5.0,6.0,7.0,1.0,0.0,1.0,0.6516456,-4.604745,-2.3227222,0.11952534,3.1327398,2.61426,4.1482754,3.4434974
2.0,2.0,2.0,0.0,8.0,9.0,10.0,-1.0,7.0,0.0,0.0,-1.0,-2.3761997,-2.1479902,-2.2808046,-1.2453036,-4.1718497,-3.2533886,-4.110322,-1.8419104
2.0,2.0,2.0,2.0,9.0,7.0,10.0,5.0,-1.0,0.0,-1.0,0.0,1.237101,0.031948745,-1.6817278,-2.3313556,-0.0716,-0.073350795,-0.051544823,-0.020006547
2.0,2.0,0.0,0.0,3.0,5.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-2.5906665,-2.512976,-0.9418442,-0.87293583,-1.3834847,-1.1827668,-1.8818042,-1.8915964
2.0,2.0,2.0,2.0,5.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,-0.6207737,-0.6011692,-0.8056797,-0.15130313,-0.5835973,-0.52200717,-0.43730423,-0.34895557
2.0,2.0,2.0,2.0,4.0,9.0,6.0,2.0,0.0,3.0,0.0,-1.0,1.8901277,0.40228608,-0.6803267,-0.337788,-0.6991161,-0.70029616,-0.69315535,-0.68457234
2.0,2.0,2.0,2.0,7.0,7.0,8.0,12.0,-1.0,-1.0,0.0,-1.0,-5.398276,1.0697789,4.0599494,3.2519784,4.1296105,-5.065343,-4.6750817,-3.0043316
1.0,1.0,1.0,1.0,1.0,4.0,5.0,14.0,1.0,4.0,5.0,14.0,-1.119962,-0.849621,4.8401937,-3.8348227,-1.8501891,-4.5659456,2.1897845,2.3964374
2.0,2.0,2.0,2.0,8.0,3.0,6.0,11.0,1.0,2.0,-5.0,0.0,1.3463979,-0.29324588,-0.13103835,-2.990771,-0.12946177,-0.18932335,-0.18206485,-3.3192275
1.0,1.0,0.0,1.0,2.0,13.0,-1.0,1.0,2.0,13.0,-1.0,1.0,13.448389,18.8426,-1.4482565,6.2201505,-2.9473825,-5.598953,-1.8992549,5.6579823
2.0,2.0,1.0,2.0,7.0,13.0,6.0,1.0,4.0,2.0,6.0,-10.0,1.167899,-0.19036712,-3.555589,-5.107554,-0.63714296,-6.3640695,-2.5109296,-4.49779
2.0,2.0,2.0,2.0,7.0,6.0,8.0,2.0,1.0,1.0,0.0,0.0,-2.3544455,-3.100667,-1.9829855,-1.356611,-0.23239191,-0.24152973,-0.21918134,-0.17092709
2.0,2.0,2.0,1.0,4.0,4.0,7.0,15.0,-1.0,-1.0,0.0,15.0,-0.32174972,-1.5155131,-2.1784496,-1.738827,-0.9552234,-0.9709622,-0.9767718,-0.6949759
2.0,2.0,2.0,2.0,4.0,7.0,7.0,10.0,-1.0,-1.0,1.0,0.0,-3.897027,-4.315259,-1.8012803,-0.88550425,-1.2258114,-1.2282983,-1.1808677,-1.092841
2.0,2.0,2.0,2.0,2.0,4.0,13.0,6.0,-1.0,-7.0,0.0,0.0,2.8980348,2.0220745,2.0489368,0.0007563136,-1.0997069,-1.0678997,-0.97001565,-0.8314526
1.0,2.0,1.0,2.0,1.0,13.0,15.0,5.0,1.0,1.0,15.0,-1.0,-5.814844,-1.1133122,-3.5069764,8.846245,1.1234057,-0.2568696,-7.536149,-9.849116
2.0,2.0,2.0,2.0,3.0,6.0,10.0,5.0,0.0,-1.0,0.0,1.0,0.24928267,0.38495332,0.11914117,0.6829961,-1.371279,-1.1093941,-0.9006176,-0.754602
