2.0,2.0,1.0,1.0,5.0,3.0,7.0,3.0,1.0,0.0,7.0,3.0,-1.0408108,-0.7461224,-0.75673074,-0.8203014,-1.0784016,-0.8081739,-0.5914081,-0.4181551
2.0,2.0,2.0,2.0,13.0,8.0,5.0,10.0,3.0,0.0,-1.0,-1.0,-1.8238717,-1.5396439,-0.48220623,0.058582287,1.9964803,-0.9753074,-0.86314434,-0.73493594
2.0,2.0,1.0,1.0,7.0,6.0,11.0,5.0,0.0,0.0,11.0,5.0,0.38115135,-0.21937361,-0.1941489,0.3990361,0.6911263,0.57658,0.46513978,-1.6382334
2.0,2.0,1.0,1.0,5.0,7.0,6.0,8.0,-1.0,-2.0,6.0,8.0,1.4522418,1.7589493,1.8225902,2.0780447,-0.75160056,-0.60858285,-0.49724054,-0.42617154
2.0,2.0,1.0,1.0,8.0,7.0,4.0,10.0,4.0,-6.0,4.0,10.0,-2.242363,-2.5331066,-2.6107218,-2.6248055,-1.4353153,-0.9037572,-1.2505248,-0.9549604
2.0,2.0,2.0,2.0,6.0,6.0,7.0,6.0,0.0,-1.0,1.0,-1.0,0.28096908,0.920361,-1.6205231,-1.3632725,1.3012072,1.263829,1.2264421,1.1762962
2.0,2.0,2.0,2.0,15.0,2.0,2.0,2.0,0.0,0.0,0.0,-1.0,0.56055534,-0.053654462,0.82924503,1.1304119,0.6259177,0.6017587,0.5825471,0.5713228
2.0,2.0,2.0,2.0,4.0,3.0,7.0,2.0,0.0,0.0,-1.0,-1.0,0.8110217,1.7801974,0.9174565,1.2238694,0.46027187,0.43771073,0.4110497,0.37879628
2.0,2.0,1.0,1.0,6.0,5.0,1.0,7.0,1.0,1.0,1.0,7.0,2.0275285,1.8604043,1.2322154,1.2187229,-1.3570157,-1.4269174,-1.3579228,-1.1626449
2.0,2.0,2.0,2.0,6.0,10.0,5.0,4.0,0.0,4.0,0.0,-1.0,-1.1646913,-0.29598972,0.3221905,0.7637251,0.10570394,2.7593915,2.383697,2.0890312
2.0,2.0,2.0,2.0,6.0,5.0,8.0,10.0,-1.0,-2.0,0.0,0.0,-0.7240968,-0.16689119,-0.30715364,0.22604221,-0.89448,-1.043038,-0.8955377,-0.7455256
2.0,2.0,2.0,2.0,6.0,12.0,6.0,8.0,0.0,0.0,-1.0,0.0,0.4905072,0.46212146,1.1846676,1.4968655,-0.46503305,-0.42673436,-0.37230298,-0.31089956
2.0,2.0,2.0,2.0,7.0,4.0,4.0,6.0,-1.0,0.0,0.0,0.0,-0.6098945,-0.99591744,-0.5139161,-1.4358447,0.8351945,0.67561203,0.54608166,1.9989774
2.0,2.0,2.0,2.0,5.0,1.0,6.0,3.0,-1.0,0.0,-1.0,-1.0,-0.0065430165,-0.31105924,2.1275904,-0.20273651,0.8215575,0.72869235,0.6876734,0.6942961
2.0,2.0,2.0,2.0,7.0,8.0,8.0,11.0,0.0,1.0,-1.0,0.0,1.2444998,2.0154986,0.87505805,1.125541,0.6576715,0.6377828,0.62336594,0.6160691
2.0,2.0,2.0,2.0,8.0,7.0,9.0,12.0,-2.0,-1.0,1.0,0.0,0.18781018,0.15028344,-0.26442924,-0.14612846,0.9709423,1.8879178,2.312816,2.5676327
2.0,2.0,2.0,2.0,7.0,7.0,9.0,2.0,0.0,0.0,0.0,-1.0,0.4174914,-0.08082406,-1.2629763,-0.7486347,1.6720567,1.4504551,0.14481594,0.14328684
2.0,2.0,2.0,2.0,5.0,10.0,8.0,5.0,0.0,-1.0,-1.0,0.0,1.1809657,0.26457775,-0.7999228,-0.52179605,2.0240479,-1.6986085,-1.6479002,-1.5746135
2.0,2.0,2.0,2.0,9.0,5.0,4.0,8.0,-1.0,1.0,-1.0,-1.0,-0.84371936,-0.5986036,-0.022075202,0.4122659,1.0928408,0.9895847,0.90494794,0.843071
2.0,2.0,2.0,2.0,7.0,6.0,1.0,5.0,-1.0,0.0,0.0,0.0,-0.032947745,0.055910084,0.33654484,0.72894967,-1.533566,-1.4514632,-1.318325,-1.1594926
2.0,2.0,2.0,2.0,4.0,3.0,6.0,6.0,-1.0,-1.0,0.0,0.0,-0.9850984,-0.714779,-1.2291573,-0.47901055,-1.1290921,-0.9745717,-0.7949275,-0.6166467
2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,0.0,-0.3160745,0.054627664,-0.45601925,0.2273364,-0.6611364,-0.5561223,-0.4651181,-0.40009952
2.0,2.0,2.0,2.0,10.0,4.0,6.0,8.0,0.0,1.0,-1.0,0.0,-0.39845243,-0.08920146,-0.91019857,-0.32765338,-1.002797,-0.9427334,-0.8434679,-0.7217723
2.0,2.0,2.0,2.0,6.0,7.0,6.0,8.0,0.0,0.0,-1.0,-1.0,-0.26083404,-0.22568198,1.4767109,-0.63435805,0.9252817,0.86149937,0.80037916,0.74672925
2.0,2.0,2.0,2.0,6.0,4.0,7.0,8.0,0.0,0.0,1.0,-1.0,2.5121465,1.7496654,0.015669752,0.42197084,1.1941829,1.0565243,0.96351004,0.9154993
2.0,2.0,2.0,2.0,7.0,9.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.80665946,-0.5977915,0.55252904,0.7813942,2.1614313,2.0734594,2.010146,1.9686234
2.0,2.0,2.0,2.0,2.0,9.0,1.0,8.0,0.0,0.0,-14.0,0.0,0.03497725,1.0384389,1.109643,1.346757,0.04655686,0.041741442,0.036980774,0.02948935
2.0,2.0,2.0,2.0,12.0,7.0,5.0,3.0,0.0,-1.0,0.0,0.0,0.748654,0.09299918,-0.5447482,-0.13825008,-0.05975678,-0.079590805,-0.06994356,-0.030767137
2.0,2.0,2.0,2.0,5.0,9.0,4.0,4.0,0.0,0.0,0.0,-1.0,-2.1164322,-1.8817835,-2.253352,-1.2015984,0.22001737,0.1707458,0.15166284,2.3462381
2.0,2.0,2.0,2.0,3.0,6.0,5.0,5.0,-1.0,0.0,0.0,0.0,-0.63970995,-1.025458,-1.1099867,-0.65829563,0.77568245,0.7365422,0.69110024,0.63894045
2.0,2.0,2.0,2.0,7.0,9.0,5.0,5.0,1.0,-2.0,-1.0,-1.0,-1.8399088,-1.1308546,-1.5376897,-0.7719921,0.9044755,2.6445477,2.232866,1.9285322
2.0,2.0,1.0,1.0,6.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,-2.2918303,-0.43412971,-1.3219111,-0.715294,0.36294824,0.35756713,0.5498663,0.4814122
2.0,2.0,2.0,2.0,4.0,3.0,9.0,8.0,-9.0,-2.0,4.0,0.0,-0.38119674,-0.61135656,-1.5329301,-0.940322,0.019718124,0.010271597,-0.0027207665,-0.059866685
2.0,2.0,2.0,2.0,7.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,-0.8944709,0.19497164,0.8073205,1.0099894,-0.033509523,-0.051714752,-0.03643474,0.006732619
2.0,2.0,2.0,2.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,-1.2561122,-0.803956,-0.80396974,-0.11816443,1.4382426,1.1777109,0.97313714,0.8270576
2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,0.0,1.0,0.0,-1.0,-1.0311677,-0.24780175,-1.1421794,-0.9322726,-0.023572339,-0.04393988,-0.06423575,-0.08607006
2.0,2.0,1.0,1.0,5.0,3.0,7.0,10.0,-3.0,1.0,7.0,10.0,-2.2407124,-1.9158703,-1.145087,-2.156498,1.1922367,0.9609828,0.84201765,0.8172604
2.0,2.0,2.0,2.0,11.0,7.0,8.0,8.0,6.0,1.0,0.0,0.0,0.028340183,-1.8317789,-0.708109,-0.49217364,0.35593474,0.3219204,0.3057929,0.30805522
2.0,2.0,2.0,2.0,9.0,11.0,7.0,11.0,1.0,1.0,0.0,0.0,-0.99931955,0.49808735,-0.3346194,0.079107694,-1.6122725,-1.5582128,-1.4697357,-1.3421465
2.0,2.0,2.0,2.0,10.0,7.0,6.0,6.0,-1.0,0.0,0.0,0.0,0.61205965,0.059618514,-1.308551,-0.7982813,-1.7843792,-1.7188011,-1.6311494,-1.5318522
2.0,2.0,2.0,2.0,3.0,4.0,4.0,9.0,1.0,-1.0,0.0,0.0,-0.48665565,-2.6224878,-1.7342837,-1.160983,-0.09024033,-0.12649089,-0.15438323,-0.18517976
2.0,2.0,1.0,1.0,5.0,3.0,6.0,4.0,0.0,-1.0,6.0,4.0,0.9443263,0.79423755,1.4987862,-0.3604534,-1.1666949,-1.1589785,-1.0243008,-0.80253524
2.0,2.0,2.0,2.0,7.0,3.0,7.0,7.0,1.0,0.0,-1.0,0.0,3.3008645,1.8336104,2.3332593,-0.2649769,-1.126473,-1.1035755,-1.0527332,-0.9791397
2.0,2.0,2.0,2.0,5.0,3.0,4.0,5.0,0.0,-1.0,0.0,-9.0,0.08362092,0.8346641,0.034438692,0.22272974,1.6763461,1.6547772,1.6312041,1.6000705
2.0,2.0,2.0,2.0,7.0,6.0,6.0,5.0,0.0,0.0,0.0,-1.0,-1.3568542,-0.89918274,-0.4457185,-1.6970189,-0.0014961569,-0.012863811,-0.0005328057,0.60817266
2.0,2.0,2.0,2.0,8.0,6.0,5.0,3.0,0.0,1.0,1.0,0.0,0.25776896,-0.91323596,-1.1062075,-0.79632634,-1.1120306,-1.142985,-1.099554,-0.987693
2.0,2.0,2.0,2.0,6.0,5.0,4.0,6.0,0.0,3.0,-1.0,0.0,-0.98298335,-0.955247,-0.63092196,-0.03814921,-1.0841749,-0.9701507,-0.96719354,-0.7637752
2.0,2.0,2.0,2.0,9.0,7.0,6.0,4.0,0.0,0.0,-1.0,-1.0,1.0058343,0.8438806,-0.7173216,-0.15533474,1.1077529,1.003579,-1.7372925,-1.5194534
